Year,Month,Unit,Value,Class,Commodity,Date
2006,8,LB,"2,419,900,000",ALL CLASSES,BEEF,2006-08-01
2006,9,LB,"2,140,100,000",ALL CLASSES,BEEF,2006-09-01
2006,10,LB,"2,200,400,000",ALL CLASSES,BEEF,2006-10-01
2006,11,LB,"2,197,700,000",ALL CLASSES,BEEF,2006-11-01
2006,12,LB,"2,019,400,000",ALL CLASSES,BEEF,2006-12-01
2005,1,LB,"1,883,600,000",ALL CLASSES,BEEF,2005-01-01
2005,2,LB,"1,739,000,000",ALL CLASSES,BEEF,2005-02-01
2005,3,LB,"2,010,300,000",ALL CLASSES,BEEF,2005-03-01
2005,4,LB,"1,860,300,000",ALL CLASSES,BEEF,2005-04-01
2005,5,LB,"2,046,700,000",ALL CLASSES,BEEF,2005-05-01
2005,6,LB,"2,199,000,000",ALL CLASSES,BEEF,2005-06-01
2005,7,LB,"2,056,600,000",ALL CLASSES,BEEF,2005-07-01
2005,8,LB,"2,289,400,000",ALL CLASSES,BEEF,2005-08-01
2005,9,LB,"2,127,400,000",ALL CLASSES,BEEF,2005-09-01
2005,10,LB,"2,046,400,000",ALL CLASSES,BEEF,2005-10-01
2005,11,LB,"2,042,700,000",ALL CLASSES,BEEF,2005-11-01
2005,12,LB,"2,027,000,000",ALL CLASSES,BEEF,2005-12-01
2004,1,LB,"1,894,000,000",ALL CLASSES,BEEF,2004-01-01
2004,2,LB,"1,775,000,000",ALL CLASSES,BEEF,2004-02-01
2004,3,LB,"2,076,000,000",ALL CLASSES,BEEF,2004-03-01
2004,4,LB,"1,929,000,000",ALL CLASSES,BEEF,2004-04-01
2004,5,LB,"2,043,000,000",ALL CLASSES,BEEF,2004-05-01
2004,6,LB,"2,198,000,000",ALL CLASSES,BEEF,2004-06-01
2004,7,LB,"2,077,000,000",ALL CLASSES,BEEF,2004-07-01
2004,8,LB,"2,122,000,000",ALL CLASSES,BEEF,2004-08-01
2004,9,LB,"2,075,000,000",ALL CLASSES,BEEF,2004-09-01
2004,10,LB,"2,081,000,000",ALL CLASSES,BEEF,2004-10-01
2004,11,LB,"1,909,000,000",ALL CLASSES,BEEF,2004-11-01
2004,12,LB,"2,012,000,000",ALL CLASSES,BEEF,2004-12-01
2003,1,LB,"2,256,000,000",ALL CLASSES,BEEF,2003-01-01
2003,2,LB,"1,912,000,000",ALL CLASSES,BEEF,2003-02-01
2003,3,LB,"2,018,000,000",ALL CLASSES,BEEF,2003-03-01
2003,4,LB,"2,121,000,000",ALL CLASSES,BEEF,2003-04-01
2003,5,LB,"2,332,000,000",ALL CLASSES,BEEF,2003-05-01
2003,6,LB,"2,364,000,000",ALL CLASSES,BEEF,2003-06-01
2003,7,LB,"2,411,000,000",ALL CLASSES,BEEF,2003-07-01
2003,8,LB,"2,300,000,000",ALL CLASSES,BEEF,2003-08-01
2003,9,LB,"2,285,000,000",ALL CLASSES,BEEF,2003-09-01
2003,10,LB,"2,178,000,000",ALL CLASSES,BEEF,2003-10-01
2003,11,LB,"1,755,000,000",ALL CLASSES,BEEF,2003-11-01
2003,12,LB,"1,948,000,000",ALL CLASSES,BEEF,2003-12-01
2002,1,LB,"2,296,000,000",ALL CLASSES,BEEF,2002-01-01
2002,2,LB,"1,956,000,000",ALL CLASSES,BEEF,2002-02-01
2002,3,LB,"2,028,000,000",ALL CLASSES,BEEF,2002-03-01
2002,4,LB,"2,164,000,000",ALL CLASSES,BEEF,2002-04-01
2002,5,LB,"2,306,000,000",ALL CLASSES,BEEF,2002-05-01
2002,6,LB,"2,274,000,000",ALL CLASSES,BEEF,2002-06-01
2002,7,LB,"2,398,000,000",ALL CLASSES,BEEF,2002-07-01
2002,8,LB,"2,438,000,000",ALL CLASSES,BEEF,2002-08-01
2002,9,LB,"2,170,000,000",ALL CLASSES,BEEF,2002-09-01
2002,10,LB,"2,474,000,000",ALL CLASSES,BEEF,2002-10-01
2002,11,LB,"2,134,000,000",ALL CLASSES,BEEF,2002-11-01
2002,12,LB,"2,075,000,000",ALL CLASSES,BEEF,2002-12-01
2001,1,LB,"2,172,000,000",ALL CLASSES,BEEF,2001-01-01
2001,2,LB,"1,852,000,000",ALL CLASSES,BEEF,2001-02-01
2001,3,LB,"2,065,000,000",ALL CLASSES,BEEF,2001-03-01
2001,4,LB,"1,910,000,000",ALL CLASSES,BEEF,2001-04-01
2001,5,LB,"2,265,000,000",ALL CLASSES,BEEF,2001-05-01
2001,6,LB,"2,241,000,000",ALL CLASSES,BEEF,2001-06-01
2001,7,LB,"2,150,000,000",ALL CLASSES,BEEF,2001-07-01
2001,8,LB,"2,396,000,000",ALL CLASSES,BEEF,2001-08-01
2001,9,LB,"2,090,000,000",ALL CLASSES,BEEF,2001-09-01
2001,10,LB,"2,353,000,000",ALL CLASSES,BEEF,2001-10-01
2001,11,LB,"2,171,000,000",ALL CLASSES,BEEF,2001-11-01
2001,12,LB,"2,078,000,000",ALL CLASSES,BEEF,2001-12-01
2000,1,LB,"2,143,000,000",ALL CLASSES,BEEF,2000-01-01
2000,2,LB,"2,143,000,000",ALL CLASSES,BEEF,2000-02-01
2000,3,LB,"2,268,000,000",ALL CLASSES,BEEF,2000-03-01
2000,4,LB,"1,997,000,000",ALL CLASSES,BEEF,2000-04-01
2000,5,LB,"2,273,000,000",ALL CLASSES,BEEF,2000-05-01
2000,6,LB,"2,341,000,000",ALL CLASSES,BEEF,2000-06-01
2000,7,LB,"2,175,000,000",ALL CLASSES,BEEF,2000-07-01
2000,8,LB,"2,407,000,000",ALL CLASSES,BEEF,2000-08-01
2000,9,LB,"2,244,000,000",ALL CLASSES,BEEF,2000-09-01
2000,10,LB,"2,310,000,000",ALL CLASSES,BEEF,2000-10-01
2000,11,LB,"2,138,000,000",ALL CLASSES,BEEF,2000-11-01
2000,12,LB,"1,966,000,000",ALL CLASSES,BEEF,2000-12-01
1999,1,LB,"2,136,000,000",ALL CLASSES,BEEF,1999-01-01
1999,2,LB,"1,965,000,000",ALL CLASSES,BEEF,1999-02-01
1999,3,LB,"2,196,000,000",ALL CLASSES,BEEF,1999-03-01
1999,4,LB,"2,123,000,000",ALL CLASSES,BEEF,1999-04-01
1999,5,LB,"2,122,000,000",ALL CLASSES,BEEF,1999-05-01
1999,6,LB,"2,290,000,000",ALL CLASSES,BEEF,1999-06-01
1999,7,LB,"2,229,000,000",ALL CLASSES,BEEF,1999-07-01
1999,8,LB,"2,277,000,000",ALL CLASSES,BEEF,1999-08-01
1999,9,LB,"2,243,000,000",ALL CLASSES,BEEF,1999-09-01
1999,10,LB,"2,229,000,000",ALL CLASSES,BEEF,1999-10-01
1999,11,LB,"2,111,000,000",ALL CLASSES,BEEF,1999-11-01
1999,12,LB,"2,077,000,000",ALL CLASSES,BEEF,1999-12-01
1998,1,LB,"2,122,000,000",ALL CLASSES,BEEF,1998-01-01
1998,2,LB,"1,945,000,000",ALL CLASSES,BEEF,1998-02-01
1998,3,LB,"2,049,000,000",ALL CLASSES,BEEF,1998-03-01
1998,4,LB,"2,059,000,000",ALL CLASSES,BEEF,1998-04-01
1998,5,LB,"2,094,000,000",ALL CLASSES,BEEF,1998-05-01
1998,6,LB,"2,215,000,000",ALL CLASSES,BEEF,1998-06-01
1998,7,LB,"2,183,000,000",ALL CLASSES,BEEF,1998-07-01
1998,8,LB,"2,197,000,000",ALL CLASSES,BEEF,1998-08-01
1998,9,LB,"2,166,000,000",ALL CLASSES,BEEF,1998-09-01
1998,10,LB,"2,199,000,000",ALL CLASSES,BEEF,1998-10-01
1998,11,LB,"1,971,000,000",ALL CLASSES,BEEF,1998-11-01
1998,12,LB,"2,065,000,000",ALL CLASSES,BEEF,1998-12-01
1997,1,LB,"2,180,000,000",ALL CLASSES,BEEF,1997-01-01
1997,2,LB,"1,882,000,000",ALL CLASSES,BEEF,1997-02-01
1997,3,LB,"1,930,000,000",ALL CLASSES,BEEF,1997-03-01
1997,4,LB,"2,062,000,000",ALL CLASSES,BEEF,1997-04-01
1997,5,LB,"2,157,000,000",ALL CLASSES,BEEF,1997-05-01
1997,6,LB,"2,100,000,000",ALL CLASSES,BEEF,1997-06-01
1997,7,LB,"2,224,000,000",ALL CLASSES,BEEF,1997-07-01
1997,8,LB,"2,188,000,000",ALL CLASSES,BEEF,1997-08-01
1997,9,LB,"2,092,000,000",ALL CLASSES,BEEF,1997-09-01
1997,10,LB,"2,262,000,000",ALL CLASSES,BEEF,1997-10-01
1997,11,LB,"1,899,000,000",ALL CLASSES,BEEF,1997-11-01
1997,12,LB,"1,987,000,000",ALL CLASSES,BEEF,1997-12-01
1996,1,LB,"2,177,000,000",ALL CLASSES,BEEF,1996-01-01
1996,2,LB,"2,009,000,000",ALL CLASSES,BEEF,1996-02-01
1996,3,LB,"1,996,000,000",ALL CLASSES,BEEF,1996-03-01
1996,4,LB,"2,114,000,000",ALL CLASSES,BEEF,1996-04-01
1996,5,LB,"2,263,000,000",ALL CLASSES,BEEF,1996-05-01
1996,6,LB,"2,148,000,000",ALL CLASSES,BEEF,1996-06-01
1996,7,LB,"2,156,000,000",ALL CLASSES,BEEF,1996-07-01
1996,8,LB,"2,225,000,000",ALL CLASSES,BEEF,1996-08-01
1996,9,LB,"1,897,000,000",ALL CLASSES,BEEF,1996-09-01
1996,10,LB,"2,137,000,000",ALL CLASSES,BEEF,1996-10-01
1996,11,LB,"1,917,000,000",ALL CLASSES,BEEF,1996-11-01
1996,12,LB,"1,908,000,000",ALL CLASSES,BEEF,1996-12-01
1995,1,LB,"1,972,000,000",ALL CLASSES,BEEF,1995-01-01
1995,2,LB,"1,779,000,000",ALL CLASSES,BEEF,1995-02-01
1995,3,LB,"2,033,000,000",ALL CLASSES,BEEF,1995-03-01
1995,4,LB,"1,821,000,000",ALL CLASSES,BEEF,1995-04-01
1995,5,LB,"2,153,000,000",ALL CLASSES,BEEF,1995-05-01
1995,6,LB,"2,254,000,000",ALL CLASSES,BEEF,1995-06-01
1995,7,LB,"2,059,000,000",ALL CLASSES,BEEF,1995-07-01
1995,8,LB,"2,281,000,000",ALL CLASSES,BEEF,1995-08-01
1995,9,LB,"2,185,000,000",ALL CLASSES,BEEF,1995-09-01
1995,10,LB,"2,139,000,000",ALL CLASSES,BEEF,1995-10-01
1995,11,LB,"2,059,000,000",ALL CLASSES,BEEF,1995-11-01
1995,12,LB,"1,957,000,000",ALL CLASSES,BEEF,1995-12-01
1994,1,LB,"1,906,000,000",ALL CLASSES,BEEF,1994-01-01
1994,2,LB,"1,769,000,000",ALL CLASSES,BEEF,1994-02-01
1994,3,LB,"1,967,000,000",ALL CLASSES,BEEF,1994-03-01
1994,4,LB,"1,869,000,000",ALL CLASSES,BEEF,1994-04-01
1994,5,LB,"1,954,000,000",ALL CLASSES,BEEF,1994-05-01
1994,6,LB,"2,125,000,000",ALL CLASSES,BEEF,1994-06-01
1994,7,LB,"1,997,000,000",ALL CLASSES,BEEF,1994-07-01
1994,8,LB,"2,181,000,000",ALL CLASSES,BEEF,1994-08-01
1994,9,LB,"2,102,000,000",ALL CLASSES,BEEF,1994-09-01
1994,10,LB,"2,077,000,000",ALL CLASSES,BEEF,1994-10-01
1994,11,LB,"1,942,000,000",ALL CLASSES,BEEF,1994-11-01
1994,12,LB,"1,984,000,000",ALL CLASSES,BEEF,1994-12-01
1993,1,LB,"1,785,000,000",ALL CLASSES,BEEF,1993-01-01
1993,2,LB,"1,646,000,000",ALL CLASSES,BEEF,1993-02-01
1993,3,LB,"1,822,000,000",ALL CLASSES,BEEF,1993-03-01
1993,4,LB,"1,749,000,000",ALL CLASSES,BEEF,1993-04-01
1993,5,LB,"1,826,000,000",ALL CLASSES,BEEF,1993-05-01
1993,6,LB,"2,019,000,000",ALL CLASSES,BEEF,1993-06-01
1993,7,LB,"1,953,000,000",ALL CLASSES,BEEF,1993-07-01
1993,8,LB,"2,032,000,000",ALL CLASSES,BEEF,1993-08-01
1993,9,LB,"1,992,000,000",ALL CLASSES,BEEF,1993-09-01
1993,10,LB,"1,941,000,000",ALL CLASSES,BEEF,1993-10-01
1993,11,LB,"1,854,000,000",ALL CLASSES,BEEF,1993-11-01
1993,12,LB,"1,909,000,000",ALL CLASSES,BEEF,1993-12-01
1992,1,LB,"1,998,000,000",ALL CLASSES,BEEF,1992-01-01
1992,2,LB,"1,671,000,000",ALL CLASSES,BEEF,1992-02-01
1992,3,LB,"1,812,000,000",ALL CLASSES,BEEF,1992-03-01
1992,4,LB,"1,751,000,000",ALL CLASSES,BEEF,1992-04-01
1992,5,LB,"1,867,000,000",ALL CLASSES,BEEF,1992-05-01
1992,6,LB,"2,004,000,000",ALL CLASSES,BEEF,1992-06-01
1992,7,LB,"1,982,000,000",ALL CLASSES,BEEF,1992-07-01
1992,8,LB,"1,944,000,000",ALL CLASSES,BEEF,1992-08-01
1992,9,LB,"1,960,000,000",ALL CLASSES,BEEF,1992-09-01
1992,10,LB,"1,975,000,000",ALL CLASSES,BEEF,1992-10-01
1992,11,LB,"1,745,000,000",ALL CLASSES,BEEF,1992-11-01
1992,12,LB,"1,815,000,000",ALL CLASSES,BEEF,1992-12-01
1991,1,LB,"1,927,000,000",ALL CLASSES,BEEF,1991-01-01
1991,2,LB,"1,659,000,000",ALL CLASSES,BEEF,1991-02-01
1991,3,LB,"1,683,000,000",ALL CLASSES,BEEF,1991-03-01
1991,4,LB,"1,834,000,000",ALL CLASSES,BEEF,1991-04-01
1991,5,LB,"1,910,000,000",ALL CLASSES,BEEF,1991-05-01
1991,6,LB,"1,840,000,000",ALL CLASSES,BEEF,1991-06-01
1991,7,LB,"1,962,000,000",ALL CLASSES,BEEF,1991-07-01
1991,8,LB,"2,040,000,000",ALL CLASSES,BEEF,1991-08-01
1991,9,LB,"1,900,000,000",ALL CLASSES,BEEF,1991-09-01
1991,10,LB,"2,070,000,000",ALL CLASSES,BEEF,1991-10-01
1991,11,LB,"1,774,000,000",ALL CLASSES,BEEF,1991-11-01
1991,12,LB,"1,742,000,000",ALL CLASSES,BEEF,1991-12-01
1990,1,LB,"1,890,000,000",ALL CLASSES,BEEF,1990-01-01
1990,2,LB,"1,669,000,000",ALL CLASSES,BEEF,1990-02-01
1990,3,LB,"1,830,000,000",ALL CLASSES,BEEF,1990-03-01
1990,4,LB,"1,709,000,000",ALL CLASSES,BEEF,1990-04-01
1990,5,LB,"1,965,000,000",ALL CLASSES,BEEF,1990-05-01
1990,6,LB,"1,945,000,000",ALL CLASSES,BEEF,1990-06-01
1990,7,LB,"1,908,000,000",ALL CLASSES,BEEF,1990-07-01
1990,8,LB,"2,024,000,000",ALL CLASSES,BEEF,1990-08-01
1990,9,LB,"1,779,000,000",ALL CLASSES,BEEF,1990-09-01
1990,10,LB,"1,995,000,000",ALL CLASSES,BEEF,1990-10-01
1990,11,LB,"1,798,000,000",ALL CLASSES,BEEF,1990-11-01
1990,12,LB,"1,640,000,000",ALL CLASSES,BEEF,1990-12-01
1989,1,LB,"1,852,000,000",ALL CLASSES,BEEF,1989-01-01
1989,2,LB,"1,705,000,000",ALL CLASSES,BEEF,1989-02-01
1989,3,LB,"1,844,000,000",ALL CLASSES,BEEF,1989-03-01
1989,4,LB,"1,717,000,000",ALL CLASSES,BEEF,1989-04-01
1989,5,LB,"1,954,000,000",ALL CLASSES,BEEF,1989-05-01
1989,6,LB,"1,979,000,000",ALL CLASSES,BEEF,1989-06-01
1989,7,LB,"1,852,000,000",ALL CLASSES,BEEF,1989-07-01
1989,8,LB,"2,050,000,000",ALL CLASSES,BEEF,1989-08-01
1989,9,LB,"1,874,000,000",ALL CLASSES,BEEF,1989-09-01
1989,10,LB,"1,992,000,000",ALL CLASSES,BEEF,1989-10-01
1989,11,LB,"1,855,000,000",ALL CLASSES,BEEF,1989-11-01
1989,12,LB,"1,783,000,000",ALL CLASSES,BEEF,1989-12-01
1988,1,LB,"1,895,000,000",ALL CLASSES,BEEF,1988-01-01
1988,2,LB,"1,784,000,000",ALL CLASSES,BEEF,1988-02-01
1988,3,LB,"1,878,000,000",ALL CLASSES,BEEF,1988-03-01
1988,4,LB,"1,798,000,000",ALL CLASSES,BEEF,1988-04-01
1988,5,LB,"1,874,000,000",ALL CLASSES,BEEF,1988-05-01
1988,6,LB,"1,976,000,000",ALL CLASSES,BEEF,1988-06-01
1988,7,LB,"1,934,000,000",ALL CLASSES,BEEF,1988-07-01
1988,8,LB,"2,111,000,000",ALL CLASSES,BEEF,1988-08-01
1988,9,LB,"1,993,000,000",ALL CLASSES,BEEF,1988-09-01
1988,10,LB,"1,954,000,000",ALL CLASSES,BEEF,1988-10-01
1988,11,LB,"1,818,000,000",ALL CLASSES,BEEF,1988-11-01
1988,12,LB,"1,822,000,000",ALL CLASSES,BEEF,1988-12-01
1987,1,LB,"2,038,000,000",ALL CLASSES,BEEF,1987-01-01
1987,2,LB,"1,693,000,000",ALL CLASSES,BEEF,1987-02-01
1987,3,LB,"1,851,000,000",ALL CLASSES,BEEF,1987-03-01
1987,4,LB,"1,874,000,000",ALL CLASSES,BEEF,1987-04-01
1987,5,LB,"1,800,000,000",ALL CLASSES,BEEF,1987-05-01
1987,6,LB,"1,908,000,000",ALL CLASSES,BEEF,1987-06-01
1987,7,LB,"1,966,000,000",ALL CLASSES,BEEF,1987-07-01
1987,8,LB,"1,959,000,000",ALL CLASSES,BEEF,1987-08-01
1987,9,LB,"1,988,000,000",ALL CLASSES,BEEF,1987-09-01
1987,10,LB,"2,038,000,000",ALL CLASSES,BEEF,1987-10-01
1987,11,LB,"1,766,000,000",ALL CLASSES,BEEF,1987-11-01
1987,12,LB,"1,865,000,000",ALL CLASSES,BEEF,1987-12-01
1986,1,LB,"2,070,000,000",ALL CLASSES,BEEF,1986-01-01
1986,2,LB,"1,713,000,000",ALL CLASSES,BEEF,1986-02-01
1986,3,LB,"1,798,000,000",ALL CLASSES,BEEF,1986-03-01
1986,4,LB,"2,044,000,000",ALL CLASSES,BEEF,1986-04-01
1986,5,LB,"2,047,000,000",ALL CLASSES,BEEF,1986-05-01
1986,6,LB,"1,967,000,000",ALL CLASSES,BEEF,1986-06-01
1986,7,LB,"2,087,000,000",ALL CLASSES,BEEF,1986-07-01
1986,8,LB,"2,020,000,000",ALL CLASSES,BEEF,1986-08-01
1986,9,LB,"1,990,000,000",ALL CLASSES,BEEF,1986-09-01
1986,10,LB,"2,079,000,000",ALL CLASSES,BEEF,1986-10-01
1986,11,LB,"1,741,000,000",ALL CLASSES,BEEF,1986-11-01
1986,12,LB,"1,900,000,000",ALL CLASSES,BEEF,1986-12-01
1985,1,LB,"1,989,000,000",ALL CLASSES,BEEF,1985-01-01
1985,2,LB,"1,706,000,000",ALL CLASSES,BEEF,1985-02-01
1985,3,LB,"1,791,000,000",ALL CLASSES,BEEF,1985-03-01
1985,4,LB,"1,868,000,000",ALL CLASSES,BEEF,1985-04-01
1985,5,LB,"2,020,000,000",ALL CLASSES,BEEF,1985-05-01
1985,6,LB,"1,836,000,000",ALL CLASSES,BEEF,1985-06-01
1985,7,LB,"1,993,000,000",ALL CLASSES,BEEF,1985-07-01
1985,8,LB,"2,051,000,000",ALL CLASSES,BEEF,1985-08-01
1985,9,LB,"1,917,000,000",ALL CLASSES,BEEF,1985-09-01
1985,10,LB,"2,029,000,000",ALL CLASSES,BEEF,1985-10-01
1985,11,LB,"1,735,000,000",ALL CLASSES,BEEF,1985-11-01
1985,12,LB,"1,774,000,000",ALL CLASSES,BEEF,1985-12-01
1984,1,LB,"1,830,000,000",ALL CLASSES,BEEF,1984-01-01
1984,2,LB,"1,785,000,000",ALL CLASSES,BEEF,1984-02-01
1984,3,LB,"1,864,000,000",ALL CLASSES,BEEF,1984-03-01
1984,4,LB,"1,708,000,000",ALL CLASSES,BEEF,1984-04-01
1984,5,LB,"1,989,000,000",ALL CLASSES,BEEF,1984-05-01
1984,6,LB,"1,917,000,000",ALL CLASSES,BEEF,1984-06-01
1984,7,LB,"1,865,000,000",ALL CLASSES,BEEF,1984-07-01
1984,8,LB,"2,039,000,000",ALL CLASSES,BEEF,1984-08-01
1984,9,LB,"1,831,000,000",ALL CLASSES,BEEF,1984-09-01
1984,10,LB,"2,095,000,000",ALL CLASSES,BEEF,1984-10-01
1984,11,LB,"1,840,000,000",ALL CLASSES,BEEF,1984-11-01
1984,12,LB,"1,745,000,000",ALL CLASSES,BEEF,1984-12-01
1983,1,LB,"1,837,000,000",ALL CLASSES,BEEF,1983-01-01
1983,2,LB,"1,632,000,000",ALL CLASSES,BEEF,1983-02-01
1983,3,LB,"1,808,000,000",ALL CLASSES,BEEF,1983-03-01
1983,4,LB,"1,650,000,000",ALL CLASSES,BEEF,1983-04-01
1983,5,LB,"1,783,000,000",ALL CLASSES,BEEF,1983-05-01
1983,6,LB,"1,892,000,000",ALL CLASSES,BEEF,1983-06-01
1983,7,LB,"1,735,000,000",ALL CLASSES,BEEF,1983-07-01
1983,8,LB,"2,036,000,000",ALL CLASSES,BEEF,1983-08-01
1983,9,LB,"2,004,000,000",ALL CLASSES,BEEF,1983-09-01
1983,10,LB,"1,966,000,000",ALL CLASSES,BEEF,1983-10-01
1983,11,LB,"1,839,000,000",ALL CLASSES,BEEF,1983-11-01
1983,12,LB,"1,876,000,000",ALL CLASSES,BEEF,1983-12-01
1982,3,LB,"5,188,000,000",ALL CLASSES,BEEF,1982-03-01
1982,6,LB,"5,122,000,000",ALL CLASSES,BEEF,1982-06-01
1982,9,LB,"5,491,000,000",ALL CLASSES,BEEF,1982-09-01
1982,12,LB,"5,533,000,000",ALL CLASSES,BEEF,1982-12-01
1981,1,LB,"1,826,000,000",ALL CLASSES,BEEF,1981-01-01
1981,2,LB,"1,625,000,000",ALL CLASSES,BEEF,1981-02-01
1981,3,LB,"1,791,000,000",ALL CLASSES,BEEF,1981-03-01
1981,4,LB,"1,709,000,000",ALL CLASSES,BEEF,1981-04-01
1981,5,LB,"1,674,000,000",ALL CLASSES,BEEF,1981-05-01
1981,6,LB,"1,772,000,000",ALL CLASSES,BEEF,1981-06-01
1981,7,LB,"1,736,000,000",ALL CLASSES,BEEF,1981-07-01
1981,8,LB,"1,738,000,000",ALL CLASSES,BEEF,1981-08-01
1981,9,LB,"1,795,000,000",ALL CLASSES,BEEF,1981-09-01
1981,10,LB,"1,870,000,000",ALL CLASSES,BEEF,1981-10-01
1981,11,LB,"1,703,000,000",ALL CLASSES,BEEF,1981-11-01
1981,12,LB,"1,803,000,000",ALL CLASSES,BEEF,1981-12-01
1980,1,LB,"1,783,000,000",ALL CLASSES,BEEF,1980-01-01
1980,2,LB,"1,619,000,000",ALL CLASSES,BEEF,1980-02-01
1980,3,LB,"1,560,000,000",ALL CLASSES,BEEF,1980-03-01
1980,4,LB,"1,644,000,000",ALL CLASSES,BEEF,1980-04-01
1980,5,LB,"1,692,000,000",ALL CLASSES,BEEF,1980-05-01
1980,6,LB,"1,633,000,000",ALL CLASSES,BEEF,1980-06-01
1980,7,LB,"1,688,000,000",ALL CLASSES,BEEF,1980-07-01
1980,8,LB,"1,680,000,000",ALL CLASSES,BEEF,1980-08-01
1980,9,LB,"1,724,000,000",ALL CLASSES,BEEF,1980-09-01
1980,10,LB,"1,907,000,000",ALL CLASSES,BEEF,1980-10-01
1980,11,LB,"1,597,000,000",ALL CLASSES,BEEF,1980-11-01
1980,12,LB,"1,748,000,000",ALL CLASSES,BEEF,1980-12-01
1979,1,LB,"1,952,000,000",ALL CLASSES,BEEF,1979-01-01
1979,2,LB,"1,602,000,000",ALL CLASSES,BEEF,1979-02-01
1979,3,LB,"1,677,000,000",ALL CLASSES,BEEF,1979-03-01
1979,4,LB,"1,494,000,000",ALL CLASSES,BEEF,1979-04-01
1979,5,LB,"1,670,000,000",ALL CLASSES,BEEF,1979-05-01
1979,6,LB,"1,634,000,000",ALL CLASSES,BEEF,1979-06-01
1979,7,LB,"1,588,000,000",ALL CLASSES,BEEF,1979-07-01
1979,8,LB,"1,824,000,000",ALL CLASSES,BEEF,1979-08-01
1979,9,LB,"1,528,000,000",ALL CLASSES,BEEF,1979-09-01
1979,10,LB,"1,830,000,000",ALL CLASSES,BEEF,1979-10-01
1979,11,LB,"1,666,000,000",ALL CLASSES,BEEF,1979-11-01
1979,12,LB,"1,594,000,000",ALL CLASSES,BEEF,1979-12-01
1978,1,LB,"1,958,000,000",ALL CLASSES,BEEF,1978-01-01
1978,2,LB,"1,837,000,000",ALL CLASSES,BEEF,1978-02-01
1978,3,LB,"1,955,000,000",ALL CLASSES,BEEF,1978-03-01
1978,4,LB,"1,798,000,000",ALL CLASSES,BEEF,1978-04-01
1978,5,LB,"1,948,000,000",ALL CLASSES,BEEF,1978-05-01
1978,6,LB,"1,850,000,000",ALL CLASSES,BEEF,1978-06-01
1978,7,LB,"1,748,000,000",ALL CLASSES,BEEF,1978-07-01
1978,8,LB,"1,983,000,000",ALL CLASSES,BEEF,1978-08-01
1978,9,LB,"1,869,000,000",ALL CLASSES,BEEF,1978-09-01
1978,10,LB,"1,981,000,000",ALL CLASSES,BEEF,1978-10-01
1978,11,LB,"1,910,000,000",ALL CLASSES,BEEF,1978-11-01
1978,12,LB,"1,786,000,000",ALL CLASSES,BEEF,1978-12-01
1977,1,LB,"1,976,000,000",ALL CLASSES,BEEF,1977-01-01
1977,2,LB,"1,847,000,000",ALL CLASSES,BEEF,1977-02-01
1977,3,LB,"2,041,000,000",ALL CLASSES,BEEF,1977-03-01
1977,4,LB,"1,856,000,000",ALL CLASSES,BEEF,1977-04-01
1977,5,LB,"1,864,000,000",ALL CLASSES,BEEF,1977-05-01
1977,6,LB,"2,049,000,000",ALL CLASSES,BEEF,1977-06-01
1977,7,LB,"1,854,000,000",ALL CLASSES,BEEF,1977-07-01
1977,8,LB,"2,092,000,000",ALL CLASSES,BEEF,1977-08-01
1977,9,LB,"1,993,000,000",ALL CLASSES,BEEF,1977-09-01
1977,10,LB,"1,956,000,000",ALL CLASSES,BEEF,1977-10-01
1977,11,LB,"1,929,000,000",ALL CLASSES,BEEF,1977-11-01
1977,12,LB,"1,908,000,000",ALL CLASSES,BEEF,1977-12-01
1957,1,LB,"1,034,000,000",ALL CLASSES,BEEF,1957-01-01
1957,2,LB,"839,000,000",ALL CLASSES,BEEF,1957-02-01
1957,3,LB,"850,000,000",ALL CLASSES,BEEF,1957-03-01
1957,4,LB,"838,000,000",ALL CLASSES,BEEF,1957-04-01
1957,5,LB,"927,000,000",ALL CLASSES,BEEF,1957-05-01
1957,6,LB,"835,000,000",ALL CLASSES,BEEF,1957-06-01
1957,7,LB,"940,000,000",ALL CLASSES,BEEF,1957-07-01
1957,8,LB,"925,000,000",ALL CLASSES,BEEF,1957-08-01
1957,9,LB,"881,000,000",ALL CLASSES,BEEF,1957-09-01
1957,10,LB,"978,000,000",ALL CLASSES,BEEF,1957-10-01
1957,11,LB,"831,000,000",ALL CLASSES,BEEF,1957-11-01
1957,12,LB,"826,000,000",ALL CLASSES,BEEF,1957-12-01
1956,1,LB,"964,000,000",ALL CLASSES,BEEF,1956-01-01
1956,2,LB,"843,000,000",ALL CLASSES,BEEF,1956-02-01
1956,3,LB,"888,000,000",ALL CLASSES,BEEF,1956-03-01
1956,4,LB,"875,000,000",ALL CLASSES,BEEF,1956-04-01
1956,5,LB,"929,000,000",ALL CLASSES,BEEF,1956-05-01
1956,6,LB,"923,000,000",ALL CLASSES,BEEF,1956-06-01
1956,7,LB,"937,000,000",ALL CLASSES,BEEF,1956-07-01
1956,8,LB,"931,000,000",ALL CLASSES,BEEF,1956-08-01
1956,9,LB,"844,000,000",ALL CLASSES,BEEF,1956-09-01
1956,10,LB,"1,017,000,000",ALL CLASSES,BEEF,1956-10-01
1956,11,LB,"950,000,000",ALL CLASSES,BEEF,1956-11-01
