zip_5,agg_level_desc,watershed_desc,watershed_code,class_desc,country_code,state_name,asd_desc,prodn_practice_desc,sector_desc,load_time,group_desc,domaincat_desc,commodity_desc,CV (%),statisticcat_desc,short_desc,source_desc,asd_code,country_name,county_ansi,state_alpha,reference_period_desc,state_fips_code,location_desc,congr_district_code,freq_desc,domain_desc,util_practice_desc,region_desc,unit_desc,year,begin_code,county_code,state_ansi,week_ending,county_name,Value,end_code
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #14,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,14,,,2014-04-05,,"212,472,000",14
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #15,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,15,,,2014-04-12,,"213,326,000",15
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #16,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,16,,,2014-04-19,,"214,013,000",16
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #17,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,17,,,2014-04-26,,"212,304,000",17
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #18,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,18,,,2014-05-03,,"212,762,000",18
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #19,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,19,,,2014-05-10,,"211,680,000",19
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #20,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,20,,,2014-05-17,,"213,777,000",20
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #21,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,21,,,2014-05-24,,"214,496,000",21
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #22,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,22,,,2014-05-31,,"215,348,000",22
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #23,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,23,,,2014-06-07,,"214,393,000",23
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #24,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,24,,,2014-06-14,,"212,263,000",24
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #25,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,25,,,2014-06-21,,"213,696,000",25
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #26,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,26,,,2014-06-28,,"212,380,000",26
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #27,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,27,,,2014-07-05,,"212,840,000",27
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #28,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,28,,,2014-07-12,,"214,951,000",28
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #29,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,29,,,2014-07-19,,"215,404,000",29
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #30,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,30,,,2014-07-26,,"214,200,000",30
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #31,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,31,,,2014-08-02,,"213,967,000",31
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #32,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,32,,,2014-08-09,,"213,635,000",32
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #33,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,33,,,2014-08-16,,"213,903,000",33
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #34,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,34,,,2014-08-23,,"214,155,000",34
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #35,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,35,,,2014-08-30,,"212,387,000",35
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #36,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,36,,,2014-09-06,,"210,476,000",36
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #37,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,37,,,2014-09-13,,"208,513,000",37
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #38,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,38,,,2014-09-20,,"205,731,000",38
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #39,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,39,,,2014-09-27,,"209,049,000",39
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2017-04-04 15:35:04.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #40,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,40,,,2014-10-04,,"203,117,000",40
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2017-04-04 15:35:04.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #41,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,41,,,2014-10-11,,"207,410,000",41
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2017-04-04 15:35:04.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #42,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,42,,,2014-10-18,,"203,421,000",42
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2017-04-04 15:35:04.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #43,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,43,,,2014-10-25,,"205,658,000",43
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2017-04-04 15:35:04.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #44,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,44,,,2014-11-01,,"203,385,000",44
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2017-04-04 15:35:04.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #45,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,45,,,2014-11-08,,"207,327,000",45
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2017-04-04 15:35:04.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #46,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,46,,,2014-11-15,,"217,141,000",46
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2017-04-04 15:35:04.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #47,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,47,,,2014-11-22,,"217,181,000",47
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2017-04-04 15:35:04.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #48,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,48,,,2014-11-29,,"217,293,000",48
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2017-04-04 15:35:04.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #49,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,49,,,2014-12-06,,"213,326,000",49
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2017-04-04 15:35:04.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #50,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,50,,,2014-12-13,,"215,072,000",50
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2017-04-04 15:35:04.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #51,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,51,,,2014-12-20,,"215,793,000",51
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2017-04-04 15:35:04.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #52,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,52,,,2014-12-27,,"214,579,000",52
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2017-04-04 15:35:04.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #53,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2014,53,,,2015-01-03,,"214,564,000",53
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2016-04-12 15:08:57.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,YEAR,99,US TOTAL,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2013,00,,,,,"10,813,449,000",00
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2015-04-14 15:07:16.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #01,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2013,01,,,2013-01-05,,"205,518,000",01
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2015-04-14 15:07:16.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #02,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2013,02,,,2013-01-12,,"205,480,000",02
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2015-04-14 15:07:16.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #03,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2013,03,,,2013-01-19,,"204,794,000",03
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2015-04-14 15:07:16.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #04,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2013,04,,,2013-01-26,,"206,894,000",04
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2015-04-14 15:07:16.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #05,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2013,05,,,2013-02-02,,"206,596,000",05
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2015-04-14 15:07:16.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #06,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2013,06,,,2013-02-09,,"206,638,000",06
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2015-04-14 15:07:16.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #07,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2013,07,,,2013-02-16,,"208,283,000",07
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2015-04-14 15:07:16.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #08,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2013,08,,,2013-02-23,,"209,326,000",08
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2015-04-14 15:07:16.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #09,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2013,09,,,2013-03-02,,"209,631,000",09
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2015-04-14 15:07:16.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #10,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2013,10,,,2013-03-09,,"208,928,000",10
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2015-04-14 15:07:16.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #11,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2013,11,,,2013-03-16,,"209,501,000",11
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2015-04-14 15:07:16.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #12,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2013,12,,,2013-03-23,,"209,255,000",12
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2015-04-14 15:07:16.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #13,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2013,13,,,2013-03-30,,"210,151,000",13
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2015-04-14 15:07:16.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #14,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2013,14,,,2013-04-06,,"209,103,000",14
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2015-04-14 15:07:16.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #15,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2013,15,,,2013-04-13,,"210,208,000",15
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2015-04-14 15:07:16.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #16,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2013,16,,,2013-04-20,,"208,615,000",16
,NATIONAL,,00000000,BROILERS,9000,US TOTAL,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,2015-04-14 15:07:16.000,POULTRY,NOT SPECIFIED,CHICKENS,,EGGS SET,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",SURVEY,,UNITED STATES,,US,WEEK #17,99,US TOTAL,,WEEKLY,TOTAL,ALL UTILIZATION PRACTICES,,EGGS,2013,17,,,2013-04-27,,"208,949,000",17
