watershed_desc,begin_code,location_desc,domain_desc,state_ansi,Value,region_desc,zip_5,short_desc,congr_district_code,end_code,agg_level_desc,sector_desc,commodity_desc,state_name,county_ansi,CV (%),reference_period_desc,country_name,country_code,group_desc,unit_desc,asd_code,watershed_code,util_practice_desc,prodn_practice_desc,week_ending,asd_desc,source_desc,domaincat_desc,class_desc,county_code,county_name,freq_desc,state_fips_code,load_time,state_alpha,year,statisticcat_desc
,01,US TOTAL,TOTAL,,"208,593,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,01,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #01,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-01-04,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,02,US TOTAL,TOTAL,,"210,927,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,02,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #02,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-01-11,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,03,US TOTAL,TOTAL,,"208,883,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,03,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #03,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-01-18,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,04,US TOTAL,TOTAL,,"210,334,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,04,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #04,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-01-25,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,05,US TOTAL,TOTAL,,"210,060,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,05,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #05,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-02-01,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,06,US TOTAL,TOTAL,,"208,747,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,06,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #06,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-02-08,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,07,US TOTAL,TOTAL,,"209,331,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,07,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #07,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-02-15,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,08,US TOTAL,TOTAL,,"209,592,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,08,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #08,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-02-22,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,09,US TOTAL,TOTAL,,"211,480,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,09,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #09,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-03-01,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,10,US TOTAL,TOTAL,,"211,484,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,10,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #10,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-03-08,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,11,US TOTAL,TOTAL,,"210,940,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,11,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #11,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-03-15,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,12,US TOTAL,TOTAL,,"209,029,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,12,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #12,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-03-22,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,13,US TOTAL,TOTAL,,"210,411,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,13,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #13,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-03-29,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,14,US TOTAL,TOTAL,,"212,472,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,14,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #14,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-04-05,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,15,US TOTAL,TOTAL,,"213,326,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,15,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #15,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-04-12,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,16,US TOTAL,TOTAL,,"214,013,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,16,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #16,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-04-19,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,17,US TOTAL,TOTAL,,"212,304,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,17,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #17,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-04-26,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,18,US TOTAL,TOTAL,,"212,762,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,18,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #18,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-05-03,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,19,US TOTAL,TOTAL,,"211,680,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,19,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #19,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-05-10,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,20,US TOTAL,TOTAL,,"213,777,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,20,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #20,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-05-17,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,21,US TOTAL,TOTAL,,"214,496,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,21,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #21,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-05-24,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,22,US TOTAL,TOTAL,,"215,348,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,22,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #22,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-05-31,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,23,US TOTAL,TOTAL,,"214,393,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,23,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #23,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-06-07,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,24,US TOTAL,TOTAL,,"212,263,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,24,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #24,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-06-14,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,25,US TOTAL,TOTAL,,"213,696,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,25,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #25,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-06-21,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,26,US TOTAL,TOTAL,,"212,380,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,26,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #26,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-06-28,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,27,US TOTAL,TOTAL,,"212,840,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,27,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #27,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-07-05,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,28,US TOTAL,TOTAL,,"214,951,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,28,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #28,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-07-12,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,29,US TOTAL,TOTAL,,"215,404,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,29,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #29,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-07-19,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,30,US TOTAL,TOTAL,,"214,200,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,30,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #30,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-07-26,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,31,US TOTAL,TOTAL,,"213,967,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,31,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #31,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-08-02,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,32,US TOTAL,TOTAL,,"213,635,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,32,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #32,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-08-09,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,33,US TOTAL,TOTAL,,"213,903,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,33,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #33,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-08-16,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,34,US TOTAL,TOTAL,,"214,155,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,34,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #34,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-08-23,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,35,US TOTAL,TOTAL,,"212,387,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,35,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #35,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-08-30,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,36,US TOTAL,TOTAL,,"210,476,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,36,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #36,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-09-06,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,37,US TOTAL,TOTAL,,"208,513,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,37,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #37,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-09-13,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,38,US TOTAL,TOTAL,,"205,731,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,38,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #38,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-09-20,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,39,US TOTAL,TOTAL,,"209,049,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,39,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #39,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-09-27,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET
,40,US TOTAL,TOTAL,,"203,117,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,40,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #40,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-10-04,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2014,EGGS SET
,41,US TOTAL,TOTAL,,"207,410,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,41,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #41,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-10-11,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2014,EGGS SET
,42,US TOTAL,TOTAL,,"203,421,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,42,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #42,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-10-18,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2014,EGGS SET
,43,US TOTAL,TOTAL,,"205,658,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,43,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #43,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-10-25,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2014,EGGS SET
,44,US TOTAL,TOTAL,,"203,385,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,44,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #44,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-11-01,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2014,EGGS SET
,45,US TOTAL,TOTAL,,"207,327,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,45,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #45,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-11-08,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2014,EGGS SET
,46,US TOTAL,TOTAL,,"217,141,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,46,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #46,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-11-15,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2014,EGGS SET
,47,US TOTAL,TOTAL,,"217,181,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,47,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #47,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-11-22,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2014,EGGS SET
,48,US TOTAL,TOTAL,,"217,293,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,48,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #48,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-11-29,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2014,EGGS SET
,49,US TOTAL,TOTAL,,"213,326,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,49,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #49,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-12-06,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2014,EGGS SET
,50,US TOTAL,TOTAL,,"215,072,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,50,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #50,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-12-13,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2014,EGGS SET
,51,US TOTAL,TOTAL,,"215,793,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,51,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #51,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-12-20,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2014,EGGS SET
,52,US TOTAL,TOTAL,,"214,579,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,52,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #52,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-12-27,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2014,EGGS SET
,53,US TOTAL,TOTAL,,"214,564,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,53,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #53,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2015-01-03,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2014,EGGS SET
,00,US TOTAL,TOTAL,,"10,813,449,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,00,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,YEAR,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,,,SURVEY,NOT SPECIFIED,BROILERS,,,ANNUAL,99,2016-04-12 15:08:57.000,US,2013,EGGS SET
,01,US TOTAL,TOTAL,,"205,518,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,01,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #01,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-01-05,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET
,02,US TOTAL,TOTAL,,"205,480,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,02,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #02,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-01-12,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET
,03,US TOTAL,TOTAL,,"204,794,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,03,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #03,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-01-19,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET
,04,US TOTAL,TOTAL,,"206,894,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,04,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #04,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-01-26,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET
